device,ipFlow,uniqueIps,subnetIps,externalIps,ipVariance,length_0,entropy_0,TCP_0,UDP_0,HTTPS_0,hdrLen_0,commonSrc_0,commonDst_0,HTTP_0,IPv6_0,ICMP_0,DHCP_0,length_1,entropy_1,TCP_1,UDP_1,HTTPS_1,hdrLen_1,commonSrc_1,commonDst_1,HTTP_1,IPv6_1,ICMP_1,DHCP_1,length_2,entropy_2,TCP_2,UDP_2,HTTPS_2,hdrLen_2,commonSrc_2,commonDst_2,HTTP_2,IPv6_2,ICMP_2,DHCP_2,length_3,entropy_3,TCP_3,UDP_3,HTTPS_3,hdrLen_3,commonSrc_3,commonDst_3,HTTP_3,IPv6_3,ICMP_3,DHCP_3,length_4,entropy_4,TCP_4,UDP_4,HTTPS_4,hdrLen_4,commonSrc_4,commonDst_4,HTTP_4,IPv6_4,ICMP_4,DHCP_4,length_5,entropy_5,TCP_5,UDP_5,HTTPS_5,hdrLen_5,commonSrc_5,commonDst_5,HTTP_5,IPv6_5,ICMP_5,DHCP_5,length_6,entropy_6,TCP_6,UDP_6,HTTPS_6,hdrLen_6,commonSrc_6,commonDst_6,HTTP_6,IPv6_6,ICMP_6,DHCP_6
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,68,-3.3234045023976204,1,0,1,32,0,1,0,0,0,0,68,-3.3234045023976204,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Somfy,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,3.0,0,0.0,1,0,1,44,0,1,0,0,0,0,0,0.0,1,0,1,44,0,1,0,0,0,0,137,-2.910952775288545,0,1,0,54,0,1,0,0,0,0,137.0,-2.910952775288545,0.0,1.0,0.0,54,0.0,1.0,0.0,0.0,0.0,0.0,383.0,-3.038668220145166,0.0,1.0,0.0,136,1.0,0.0,0.0,0.0,0.0,0.0,383,-3.038668220145166,0,1,0,136,1,0,0,0,0,0,0,0.0,1,0,1,40,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,40,0,1,0,0,0,0,0,0.0,1,0,1,40,1,0,0,0,0,0,0,0.0,1,0,1,40,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,551,-3.094087250591279,1,0,1,32,0,1,0,0,0,0,551,-3.094087250591279,1,0,1,32,0,1,0,0,0,0
Somfy,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,4253,-3.3364096379607515,1,0,1,32,1,0,0,0,0,0,4253.0,-3.3364096379607515,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,2420.0,-3.505238271478107,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,2420,-3.505238271478107,1,0,1,32,1,0,0,0,0,0,4253,-3.4600405808632253,1,0,1,32,1,0,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4253,-3.4600405808632253,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,254,-3.4658472741609256,1,0,1,32,0,1,0,0,0,0,254,-3.4658472741609256,1,0,1,32,0,1,0,0,0,0,128,-3.420073427272407,1,0,1,32,1,0,0,0,0,0,128.0,-3.420073427272407,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,182.0,-3.554463896618674,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,182,-3.554463896618674,1,0,1,32,1,0,0,0,0,0,161,-3.508433284594963,1,0,1,32,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,161,-3.508433284594963,1,0,1,32,0,1,0,0,0,0,89,-3.5158818994755676,1,0,1,32,1,0,0,0,0,0,89,-3.5158818994755676,1,0,1,32,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,89,-3.431502405044928,1,0,1,32,0,1,0,0,0,0,89.0,-3.431502405044928,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,2600.0,-3.5784363387889564,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,2600,-3.5784363387889564,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0
Somfy,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,494,-3.572576201050465,1,0,1,32,1,0,0,0,0,0,494,-3.572576201050465,1,0,1,32,1,0,0,0,0,0,263.0,-3.519841397431506,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,263.0,-3.519841397431506,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,284,-3.5662765768930407,1,0,1,32,1,0,0,0,0,0,284,-3.5662765768930407,1,0,1,32,1,0,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,44,0,1,0,0,0,0,0,0.0,1,0,1,44,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,113.0,-3.5245377916566167,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,113,-3.5245377916566167,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0
Somfy,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.9523809523809526,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,44,0,1,0,0,0,0,0,0.0,1,0,1,44,0,1,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,164,-3.558973100177481,1,0,1,32,1,0,0,0,0,0,164,-3.558973100177481,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,44,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,44,0,1,0,0,0,0,113,-3.434662926517875,1,0,1,32,0,1,0,0,0,0,113,-3.434662926517875,1,0,1,32,0,1,0,0,0,0,68.0,-3.2362579424144884,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,68.0,-3.2362579424144884,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0
Somfy,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.952380952380952,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,44,0,0,0,0,0,0,0,0.0,1,0,0,44,0,0,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,0,20,0,0,0,0,0,0,0,0.0,1,0,0,20,0,0,0,0,0,0,0,0.0,1,0,0,20,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,20,0,0,0,0,0,0
Somfy,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,0,0.0,1,0,0,20,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,101,-2.7471822581682774,0,1,0,42,0,1,0,0,0,0,101,-2.7471822581682774,0,1,0,42,0,1,0,0,0,0
Somfy,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,236,-3.01131944696667,0,1,0,87,1,0,0,0,0,0,236,-3.01131944696667,0,1,0,87,1,0,0,0,0,0,0,0.0,1,0,0,40,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,40,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,500,-3.0651684231127585,1,0,0,32,0,0,0,0,0,0,500,-3.0651684231127585,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,4253,-3.3416950274787243,1,0,0,32,0,0,0,0,0,0,8507,-3.433812365804785,1,0,0,32,0,0,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,6002,-3.4990639358060314,1,0,0,32,0,0,0,0,0,0,1748,-3.51968674128227,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0
Somfy,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.238095238095238,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,254,-3.4520490309834004,1,0,0,32,0,0,0,0,0,0,254,-3.4520490309834004,1,0,0,32,0,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,827,-3.5639845602822025,1,0,0,32,0,0,0,0,0,0,827,-3.5639845602822025,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,1028.0,-3.5782927329652052,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,1028,-3.5782927329652052,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0
Somfy,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,0,32,0,0,0,0,0,0,65,-3.450454538445355,1,0,0,32,0,0,0,0,0,0,65,-3.450454538445355,1,0,0,32,0,0,0,0,0,0,317.0,-3.5485962554265837,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,317.0,-3.5485962554265837,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,350,-3.5621339962417444,1,0,0,32,0,0,0,0,0,0,350,-3.5621339962417444,1,0,0,32,0,0,0,0,0,0
Somfy,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.2857142857142857,2.952380952380952,350,-3.5621339962417444,1,0,0,32,0,0,0,0,0,0,350,-3.5621339962417444,1,0,0,32,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,0,44,0,0,0,0,0,0,0,0.0,1,0,0,32,0,0,0,0,0,0
Somfy,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,2.9523809523809526,0,0.0,1,0,0,32,0,0,0,0,0,0,110,-2.8686568432169968,0,1,0,45,0,1,0,0,0,0,110,-2.8686568432169968,0,1,0,45,0,1,0,0,0,0,158.0,-2.991214084627242,0.0,1.0,0.0,61,1.0,0.0,0.0,0.0,0.0,0.0,158.0,-2.991214084627242,0.0,1.0,0.0,61,1.0,0.0,0.0,0.0,0.0,0.0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0
Somfy,1.0,0.2857142857142857,0.2857142857142857,0.0,0.0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0,158.0,-2.991214084627242,0.0,1.0,0.0,61,1.0,0.0,0.0,0.0,0.0,0.0,158.0,-2.991214084627242,0.0,1.0,0.0,61,1.0,0.0,0.0,0.0,0.0,0.0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0,158,-2.991214084627242,0,1,0,61,1,0,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,40,0,1,0,0,0,0,0,0.0,1,0,1,40,0,1,0,0,0,0,0,0.0,1,0,1,40,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,554,-3.0579285711252955,1,0,1,32,0,1,0,0,0,0
Somfy,0.8571428571428571,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,554,-3.0579285711252955,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,4253.0,-3.4680336132980014,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,4253.0,-3.4680336132980014,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,242,-3.507798051945157,1,0,1,32,1,0,0,0,0,0,242,-3.507798051945157,1,0,1,32,1,0,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4253,-3.5236753845306676,1,0,1,32,1,0,0,0,0,0,4253,-3.5236753845306676,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,44,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,254,-3.509609410423041,1,0,1,32,0,1,0,0,0,0,254,-3.509609410423041,1,0,1,32,0,1,0,0,0,0,827.0,-3.567199068996796,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,827.0,-3.567199068996796,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1133,-3.574978125922298,1,0,1,32,0,1,0,0,0,0,1133,-3.574978125922298,1,0,1,32,0,1,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,1187,-3.575978748761997,1,0,1,32,1,0,0,0,0,0,1187.0,-3.575978748761997,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,2534,-3.5834010590045837,1,0,1,32,0,1,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,2534,-3.5834010590045837,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0,908.0,-3.5732262094553224,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,908.0,-3.5732262094553224,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,68,-3.510976377429436,1,0,1,32,0,1,0,0,0,0,68,-3.510976377429436,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,68,-3.4400563328545424,1,0,1,32,0,1,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,68,-3.4400563328545424,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,92,-3.0983432509864643,1,0,1,32,0,1,0,0,0,0,92,-3.0983432509864643,1,0,1,32,0,1,0,0,0,0
Somfy,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.238095238095238,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,20,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,119.0,-2.7739258102299815,0.0,1.0,0.0,48,0.0,1.0,0.0,0.0,0.0,0.0,119,-2.7739258102299815,0,1,0,48,0,1,0,0,0,0,311,-2.8134889608951714,0,1,0,112,1,0,0,0,0,0
Somfy,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.238095238095238,311,-2.8134889608951714,0,1,0,112,1,0,0,0,0,0,143,-1.722285245016142,0,1,0,56,0,1,0,0,0,0,143,-1.722285245016142,0,1,0,56,0,1,0,0,0,0,143.0,-3.0022864078352853,0.0,1.0,0.0,56,1.0,0.0,0.0,0.0,0.0,0.0,143.0,-3.0022864078352853,0.0,1.0,0.0,56,1.0,0.0,0.0,0.0,0.0,0.0,122,-2.91524304218113,0,1,0,49,0,1,0,0,0,0,122,-2.91524304218113,0,1,0,49,0,1,0,0,0,0
Somfy,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.8095238095238095,437,-3.1519177735537607,0,1,0,154,1,0,0,0,0,0,437,-3.1519177735537607,0,1,0,154,1,0,0,0,0,0,0,0.0,1,0,1,40,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,40,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,1550,-3.2217190997806924,1,0,1,32,0,1,0,0,0,0,1550,-3.2217190997806924,1,0,1,32,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1118,-3.543315237897467,1,0,1,32,1,0,0,0,0,0,1118,-3.543315237897467,1,0,1,32,1,0,0,0,0,0
Somfy,0.7142857142857143,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,152,-3.293621847905556,1,0,1,32,0,1,0,0,0,0,152.0,-3.293621847905556,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,206.0,-3.545837901950534,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,206,-3.545837901950534,1,0,1,32,1,0,0,0,0,0,2216,-3.5688706013213345,1,0,1,32,0,1,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,2216,-3.5688706013213345,1,0,1,32,0,1,0,0,0,0,113,-3.4853753939848353,1,0,1,32,1,0,0,0,0,0,113,-3.4853753939848353,1,0,1,32,1,0,0,0,0,0,113.0,-3.3233829882931905,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,113.0,-3.3233829882931905,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,1,0,0,0,0,0
Somfy,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,2.952380952380952,1514,-3.5804914730512443,1,0,1,32,1,0,0,0,0,0,1514,-3.5804914730512443,1,0,1,32,1,0,0,0,0,0,113,-3.536068489964638,1,0,1,32,1,0,0,0,0,0,113.0,-3.536068489964638,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,107,-2.804690192706312,0,1,0,44,0,1,0,0,0,0
Somfy,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,1.238095238095238,107,-2.804690192706312,0,1,0,44,0,1,0,0,0,0,572,-3.104872691619053,0,1,0,199,1,0,0,0,0,0,572,-3.104872691619053,0,1,0,199,1,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,40,1,0,0,0,0,0,0,0.0,1,0,1,40,1,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,518,-3.1000798920092962,1,0,1,32,0,1,0,0,0,0,518.0,-3.1000798920092962,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,32,1,0,0,0,0,0,4343,-3.4989900211948792,1,0,1,32,1,0,0,0,0,0
Somfy,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4343,-3.4989900211948792,1,0,1,32,1,0,0,0,0,0,2225,-3.5778028750735023,1,0,1,32,1,0,0,0,0,0,2225,-3.5778028750735023,1,0,1,32,1,0,0,0,0,0,4343.0,-3.5067549314526354,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,4343.0,-3.5067549314526354,1.0,0.0,1.0,32,1.0,0.0,0.0,0.0,0.0,0.0,2225,-3.5778028750735023,1,0,1,32,1,0,0,0,0,0,2225,-3.5778028750735023,1,0,1,32,1,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4343,-3.4989900211948792,1,0,1,32,1,0,0,0,0,0,4343,-3.4989900211948792,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,44,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,44,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,44,0,1,0,0,0,0,4343,-3.5067549314526354,1,0,1,32,1,0,0,0,0,0
Somfy,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,4343,-3.5067549314526354,1,0,1,32,1,0,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,0,0.0,1,0,1,32,0,1,0,0,0,0,377.0,-3.411817907424371,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,377.0,-3.411817907424371,1.0,0.0,1.0,32,0.0,1.0,0.0,0.0,0.0,0.0,152,-3.3891629653902933,1,0,1,32,1,0,0,0,0,0,152,-3.3891629653902933,1,0,1,32,1,0,0,0,0,0
